fid,PCD,PCD_Source,X_BNG,Y_BNG,X_IG,Y_IG,X_Latitude,Y_Longitud,Total_Pers,Females,Males,Occupied_H,LSOA_DZ_Co,LSOA_DZ_Na,OA_SA_Code,OAC_Superg,OAC_Supe_1,OAC_Group_,OAC_Goup_N,OAC_Subgro,OAC_Subg_1,WIMD_2014_,EIMD_2015_,EIMD_201_1,EIMD_201_2,SIMD_2016_,NIMDM_2017,LSOA_DZ_To,LSOA_DZ__1,OA_SA_Town,OA_SA_To_1,field_32,field_33,field_34,utd-pop,icon_url
102,BR7 6QB,ONS,544590,170049,0,0,0.077652540000000,51.411029999999997,8,3,5,6,E01000693,Bromley 010A,E00003330,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"13","20571",7,,,-2.516952970000000,2.000000000000000,-2.291038161000000,2.000000000000000,,,,"9",./0.png
103,BR7 6QD,ONS,544616,170025,0,0,0.078016350000000,51.410809999999998,11,8,3,7,E01000693,Bromley 010A,E00003330,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"13","20571",7,,,-2.516952970000000,2.000000000000000,-2.291038161000000,2.000000000000000,,,,"12",./0.png
104,BR7 6QE,ONS,544899,169791,0,0,0.081987150000000,51.408639999999998,11,4,7,9,E01000693,Bromley 010A,E00003330,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"13","20571",7,,,-2.516952970000000,2.000000000000000,-2.291038161000000,2.000000000000000,,,,"12",./0.png
105,BR7 6QF,ONS,544586,169981,0,0,0.077567370000000,51.410420000000002,11,4,7,7,E01000693,Bromley 010A,E00003330,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"13","20571",7,,,-2.516952970000000,2.000000000000000,-2.291038161000000,2.000000000000000,,,,"12",./0.png
106,BR7 6QG,ONS,544627,169939,0,0,0.078139360000000,51.410040000000002,6,2,4,3,E01000693,Bromley 010A,E00003330,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"13","20571",7,,,-2.516952970000000,2.000000000000000,-2.291038161000000,2.000000000000000,,,,"7",./0.png
111,BR7 6SA,ONS,545011,169938,0,0,0.083656410000000,51.409930000000003,7,3,4,4,E01000693,Bromley 010A,E00003339,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"13","20571",7,,,-2.516952970000000,2.000000000000000,-3.341964397000000,1.000000000000000,,,,"8",./0.png
112,BR7 6SD,ONS,545057,170728,0,0,0.084640270000000,51.417020000000001,124,0,124,1,E01000693,Bromley 010A,E00003353,"4",Multicultural Metropolitans,4c,Asian Traits,4c3,Inner City Ethnic Mix,,"13","20571",7,,,-2.516952970000000,2.000000000000000,-0.627463617000000,3.000000000000000,,,,"136",./2.png
115,BR7 6TL,ONS,544633,170414,0,0,0.078419150000000,51.414299999999997,27,19,8,22,E01000693,Bromley 010A,E00003369,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"13","20571",7,,,-2.516952970000000,2.000000000000000,-2.192555570000000,2.000000000000000,,,,"30",./0.png
50,BR7 6JP,ONS,544379,171837,0,0,0.075348420000000,51.427149999999997,94,49,45,42,E01000689,Bromley 002A,E00003348,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.834173123000000,4.000000000000000,,,,"103",./3.png
51,BR7 6JR,ONS,544412,172008,0,0,0.075892400000000,51.428680000000000,123,64,59,50,E01000689,Bromley 002A,E00003346,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.625742653000000,4.000000000000000,,,,"135",./2.png
52,BR7 6JU,ONS,544326,171968,0,0,0.074639930000000,51.428339999999999,95,44,51,36,E01000689,Bromley 002A,E00003346,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.625742653000000,4.000000000000000,,,,"104",./3.png
10511,BR7 6BL,ONS,544123,171443,0,0,0.071508600000000,51.423679999999997,56,28,28,23,E01000692,Bromley 002D,E00003351,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"8","26640",9,,,-1.975443803000000,2.000000000000000,-2.543306943000000,2.000000000000000,,,,"61",./4.png
10512,BR7 6BN,ONS,544151,171388,0,0,0.071888680000000,51.423180000000002,65,32,33,24,E01000692,Bromley 002D,E00003351,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"8","26640",9,,,-1.975443803000000,2.000000000000000,-2.543306943000000,2.000000000000000,,,,"71",./4.png
10582,BR7 6JN,ONS,544070,171601,0,0,0.070811030000000,51.425109999999997,53,28,25,19,E01000690,Bromley 002B,E00003333,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"9","25078",8,,,-3.179886664000000,2.000000000000000,-3.046074762000000,1.000000000000000,,,,"58",./4.png
10584,BR7 6JS,ONS,544285,172214,0,0,0.074150700000000,51.430560000000000,102,51,51,45,E01000689,Bromley 002A,E00003346,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.625742653000000,4.000000000000000,,,,"112",./3.png
10585,BR7 6JT,ONS,544215,172152,0,0,0.073119240000000,51.430030000000002,50,29,21,20,E01000689,Bromley 002A,E00003347,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.350036784000000,3.000000000000000,,,,"55",./1.png
10587,BR7 6JX,ONS,544208,172061,0,0,0.072981610000000,51.429209999999998,89,46,43,36,E01000689,Bromley 002A,E00003347,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.350036784000000,3.000000000000000,,,,"97",./3.png
10588,BR7 6JY,ONS,544134,171974,0,0,0.071882530000000,51.428449999999998,70,41,29,38,E01000689,Bromley 002A,E00003347,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.350036784000000,3.000000000000000,,,,"77",./4.png
10589,BR7 6JZ,ONS,544278,171880,0,0,0.073914170000000,51.427570000000003,52,30,22,27,E01000689,Bromley 002A,E00003348,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.834173123000000,4.000000000000000,,,,"57",./1.png
10590,BR7 6LA,ONS,544230,171953,0,0,0.073253910000000,51.428229999999999,62,37,25,27,E01000689,Bromley 002A,E00003347,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.350036784000000,3.000000000000000,,,,"68",./4.png
10591,BR7 6LB,ONS,544290,171947,0,0,0.074113920000000,51.428170000000001,106,61,45,47,E01000689,Bromley 002A,E00003348,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"27","9455",3,,,-0.706885108000000,3.000000000000000,0.834173123000000,4.000000000000000,,,,"116",./3.png
10626,BR7 6TA,ONS,544070,171527,0,0,0.070780970000000,51.424450000000000,31,14,17,13,E01000690,Bromley 002B,E00003354,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"9","25078",8,,,-3.179886664000000,2.000000000000000,-1.808114079000000,2.000000000000000,,,,"34",./1.png
49,BR7 6HL,ONS,544788,172119,0,0,0.081342440000000,51.429580000000001,1,1,0,1,E01000689,Bromley 002A,E00003338,"5",Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement,,"27","9455",3,,,-0.706885108000000,3.000000000000000,-2.247809171000000,2.000000000000000,,,,"1",./0.png
6470,BR2 6AE,ONS,541744,163227,0,0,0.034038540000000,51.350450000000002,3,1,2,1,E01000666,Bromley 033B,E00003188,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"4","30605",10,,,-3.648427359000000,1.000000000000000,-2.458705103000000,2.000000000000000,,,,"3",./0.png
6471,BR2 6AG,ONS,541511,163368,0,0,0.030750980000000,51.351779999999998,25,12,13,6,E01000666,Bromley 033B,E00003188,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"4","30605",10,,,-3.648427359000000,1.000000000000000,-2.458705103000000,2.000000000000000,,,,"27",./0.png
6497,BR2 6DA,ONS,541930,162970,0,0,0.036605260000000,51.348089999999999,2,1,1,1,E01000666,Bromley 033B,E00003188,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"4","30605",10,,,-3.648427359000000,1.000000000000000,-2.458705103000000,2.000000000000000,,,,"2",./0.png
6498,BR2 6DB,ONS,541913,162835,0,0,0.036307540000000,51.346890000000002,18,10,8,8,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"20",./0.png
6499,BR2 6DD,ONS,541588,161568,0,0,0.031140690000000,51.335580000000000,12,5,7,7,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"13",./0.png
6500,BR2 6DE,ONS,541776,162588,0,0,0.034243430000000,51.344700000000003,32,15,17,13,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"35",./1.png
6501,BR2 6DF,ONS,541845,162776,0,0,0.035308320000000,51.346370000000000,47,24,23,20,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"51",./1.png
6502,BR2 6DG,ONS,541571,162298,0,0,0.031186790000000,51.342140000000001,84,39,45,30,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"92",./3.png
6503,BR2 6DH,ONS,541121,161650,0,0,0.024473760000000,51.336430000000000,9,3,6,3,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"10",./0.png
6504,BR2 6DJ,ONS,541121,161678,0,0,0.024484850000000,51.336689999999997,19,9,10,9,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"21",./0.png
6505,BR2 6DL,ONS,541482,161706,0,0,0.029674830000000,51.336849999999998,5,2,3,3,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"5",./0.png
6506,BR2 6DN,ONS,541471,161630,0,0,0.029486860000000,51.336170000000003,20,11,9,8,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"22",./0.png
6507,BR2 6DP,ONS,541478,161733,0,0,0.029628160000000,51.337090000000003,3,1,2,2,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"3",./0.png
6508,BR2 6DQ,ONS,541599,162427,0,0,0.031639780000000,51.343299999999999,70,34,36,28,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"77",./4.png
6509,BR2 6DR,ONS,541414,161854,0,0,0.028758030000000,51.338200000000001,3,2,1,1,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"3",./0.png
6510,BR2 6DS,ONS,541581,161667,0,0,0.031079590000000,51.336469999999998,22,13,9,11,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"24",./0.png
6511,BR2 6DT,ONS,541620,161730,0,0,0.031664110000000,51.337029999999999,7,2,5,2,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"8",./0.png
6512,BR2 6DU,ONS,541403,161509,0,0,0.028463350000000,51.335099999999997,12,5,7,5,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"13",./0.png
6513,BR2 6DW,ONS,541465,161715,0,0,0.029434520000000,51.336930000000002,2,1,1,1,E01000747,Bromley 042B,E00003649,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.718337762000000,2.000000000000000,,,,"2",./0.png
6535,BR2 6HL,ONS,541596,162773,0,0,0.031734250000000,51.346409999999999,108,58,50,41,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"118",./3.png
6537,BR2 6HP,ONS,541603,162738,0,0,0.031820780000000,51.346089999999997,6,3,3,2,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"7",./0.png
6539,BR2 6HR,ONS,541459,162915,0,0,0.029824830000000,51.347720000000002,14,9,5,4,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"15",./0.png
6540,BR2 6HS,ONS,541505,163016,0,0,0.030525030000000,51.348610000000001,2,1,1,1,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"2",./0.png
6541,BR2 6HT,ONS,541708,163047,0,0,0.033450320000000,51.348840000000003,9,7,2,4,E01000747,Bromley 042B,E00003646,"1",Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-0.483479124000000,3.000000000000000,,,,"10",./0.png
13553,TN163EE,ONS,540655,160787,0,0,0.017448100000000,51.328789999999998,16,4,12,4,E01000656,Bromley 039C,E00003181,"6",Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities,,"6","28095",9,,,-3.423880812000000,1.000000000000000,-2.297664658000000,2.000000000000000,,,,"18",./0.png
13554,TN163EG,ONS,540983,160612,0,0,0.022083590000000,51.327140000000000,21,11,10,2,E01000656,Bromley 039C,E00003181,"6",Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities,,"6","28095",9,,,-3.423880812000000,1.000000000000000,-2.297664658000000,2.000000000000000,,,,"23",./0.png
13555,TN163EH,ONS,541087,160855,0,0,0.023671400000000,51.329300000000003,28,13,15,6,E01000747,Bromley 042B,E00166613,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.963973223000000,2.000000000000000,,,,"31",./0.png
13556,TN163EL,ONS,541143,160929,0,0,0.024503930000000,51.329949999999997,62,34,28,31,E01000747,Bromley 042B,E00166613,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.963973223000000,2.000000000000000,,,,"68",./4.png
13557,TN163EN,ONS,540960,160855,0,0,0.021849750000000,51.329329999999999,30,16,14,10,E01000747,Bromley 042B,E00166613,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.963973223000000,2.000000000000000,,,,"33",./1.png
13559,TN163ER,ONS,540977,160998,0,0,0.022150130000000,51.330610000000000,82,45,37,20,E01000747,Bromley 042B,E00166613,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.963973223000000,2.000000000000000,,,,"90",./3.png
13560,TN163ES,ONS,541016,161127,0,0,0.022760570000000,51.331760000000003,70,34,36,21,E01000747,Bromley 042B,E00166613,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.963973223000000,2.000000000000000,,,,"77",./4.png
13561,TN163EW,ONS,540985,160958,0,0,0.022249070000000,51.330249999999999,34,17,17,11,E01000747,Bromley 042B,E00166613,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.963973223000000,2.000000000000000,,,,"37",./1.png
13566,TN163GB,ONS,541117,161161,0,0,0.024222810000000,51.332039999999999,50,29,21,17,E01000747,Bromley 042B,E00166613,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.963973223000000,2.000000000000000,,,,"55",./1.png
13567,TN163GD,ONS,541172,161002,0,0,0.024948800000000,51.330599999999997,65,27,38,23,E01000747,Bromley 042B,E00166118,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.170352280000000,3.000000000000000,,,,"71",./4.png
13568,TN163GF,ONS,541144,161078,0,0,0.024577250000000,51.331290000000003,77,38,39,31,E01000747,Bromley 042B,E00166118,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.170352280000000,3.000000000000000,,,,"84",./3.png
13569,TN163GG,ONS,541233,161163,0,0,0.025887560000000,51.332030000000003,91,52,39,34,E01000747,Bromley 042B,E00166118,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.170352280000000,3.000000000000000,,,,"100",./3.png
13570,TN163GH,ONS,541291,161151,0,0,0.026714780000000,51.331910000000001,30,15,15,9,E01000747,Bromley 042B,E00166118,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.170352280000000,3.000000000000000,,,,"33",./1.png
13571,TN163GJ,ONS,541173,160961,0,0,0.024946910000000,51.330230000000000,6,4,2,4,E01000747,Bromley 042B,E00166118,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.170352280000000,3.000000000000000,,,,"7",./0.png
13572,TN163GL,ONS,541183,161149,0,0,0.025164790000000,51.331919999999997,34,16,18,18,E01000747,Bromley 042B,E00166118,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","14083",5,,,-2.199119847000000,2.000000000000000,-1.170352280000000,3.000000000000000,,,,"37",./1.png
6558,BR2 7AP,ONS,539931,165922,0,0,0.009080960000000,51.375120000000003,23,8,15,8,E01000768,Bromley 034E,E00003721,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"6","28379",9,,,-1.978583685000000,2.000000000000000,1.000810969000000,4.000000000000000,,,,"25",./0.png
8312,BR4 9DG,ONS,539994,164918,0,0,0.009590430000000,51.366079999999997,74,35,39,25,E01000759,Bromley 034A,E00003731,"6",Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia,,"7","26812",9,,,-4.415155642000000,1.000000000000000,-3.799882025000000,1.000000000000000,,,,"81",./4.png
6614,BR2 7HQ,ONS,539672,165625,0,0,0.005245590000000,51.372509999999998,89,46,43,28,E01000768,Bromley 034E,E00003722,"6",Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia,,"6","28379",9,,,-1.978583685000000,2.000000000000000,-3.812831201000000,1.000000000000000,,,,"97",./3.png
6606,BR2 7HB,ONS,539883,166033,0,0,0.008435430000000,51.376130000000003,54,25,29,28,E01000768,Bromley 034E,E00003720,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"6","28379",9,,,-1.978583685000000,2.000000000000000,-2.811657942000000,2.000000000000000,,,,"59",./4.png
6605,BR2 7HA,ONS,539810,165990,0,0,0.007370360000000,51.375760000000000,39,23,16,17,E01000768,Bromley 034E,E00003720,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"6","28379",9,,,-1.978583685000000,2.000000000000000,-2.811657942000000,2.000000000000000,,,,"43",./1.png
